delay,ptu_ebay_cmd,ptu_d48_cmd
0.0,i,i
0.1,cv,se
5.0,ps0,
5.1,ps1,
5.2,ps1,
5.3,ps2,
5.4,ps2,
5.5,ps3,
5.6,ps3,
5.7,ps4,
5.8,ps4,
5.9,ps5,
6.0,ps5,
6.1,ps6,
6.2,ps6,
6.3,ps7,
6.4,ps7,
6.5,ps8,
6.6,ps8,
6.7,ps9,
6.8,ps9,
6.9,ps10,
7.0,ps10,
7.1,ps11,
7.2,ps11,
7.3,ps12,
7.4,ps12,
7.5,ps13,
7.6,ps13,
7.7,ps14,
7.8,ps14,
7.9,ps15,
8.0,ps15,
8.1,ps16,
8.2,ps16,
8.3,ps17,
8.4,ps17,
8.5,ps18,
8.6,ps18,
8.7,ps19,
8.8,ps19,
8.9,ps20,
9.0,ps20,
9.1,ps21,
9.2,ps21,
9.3,ps22,
9.4,ps22,
9.5,ps23,
9.6,ps23,
9.7,ps24,
9.8,ps24,
9.9,ps25,
10.0,ps25,
10.1,ps25,
10.2,ps26,
10.3,ps26,
10.4,ps27,
10.5,ps27,
10.6,ps28,
10.7,ps28,
10.8,ps29,
10.9,ps29,
11.0,ps29,
11.1,ps30,
11.2,ps30,
11.3,ps31,
11.4,ps31,
11.5,ps31,
11.6,ps32,
11.7,ps32,
11.8,ps33,
11.9,ps33,
12.0,ps33,
12.1,ps34,
12.2,ps34,
12.3,ps35,
12.4,ps35,
12.5,ps35,
12.6,ps36,
12.7,ps36,
12.8,ps36,
12.9,ps37,
13.0,ps37,
13.1,ps38,
13.2,ps38,
13.3,ps38,
13.4,ps39,
13.5,ps39,
13.6,ps39,
13.7,ps40,
13.8,ps40,
13.9,ps40,
14.0,ps40,
14.1,ps41,
14.2,ps41,
14.3,ps41,
14.4,ps42,
14.5,ps42,
14.6,ps42,
14.7,ps42,
14.8,ps43,
14.9,ps43,
15.0,ps43,
15.1,ps44,
15.2,ps44,
15.3,ps44,
15.4,ps44,
15.5,ps45,
15.6,ps45,
15.7,ps45,
15.8,ps45,
15.9,ps45,
16.0,ps46,
16.1,ps46,
16.2,ps46,
16.3,ps46,
16.4,ps46,
16.5,ps47,
16.6,ps47,
16.7,ps47,
16.8,ps47,
16.9,ps47,
17.0,ps48,
17.1,ps48,
17.2,ps48,
17.3,ps48,
17.4,ps48,
17.5,ps48,
17.6,ps48,
17.7,ps49,
17.8,ps49,
17.9,ps49,
18.0,ps49,
18.1,ps49,
18.2,ps49,
18.3,ps49,
18.4,ps49,
18.5,ps49,
18.6,ps49,
18.7,ps50,
18.8,ps50,
18.9,ps50,
19.0,ps50,
19.1,ps50,
19.2,ps50,
19.3,ps50,
19.4,ps50,
19.5,ps50,
19.6,ps50,
19.7,ps50,
19.8,ps50,
19.9,ps50,
20.0,ps50,
20.1,ps50,
20.2,ps50,
20.3,ps50,
20.4,ps50,
20.5,ps50,
20.6,ps50,
20.7,ps50,
20.8,ps50,
20.9,ps50,
21.0,ps50,
21.1,ps50,
21.2,ps50,
21.3,ps50,
21.4,ps49,
21.5,ps49,
21.6,ps49,
21.7,ps49,
21.8,ps49,
21.9,ps49,
22.0,ps49,
22.1,ps49,
22.2,ps49,
22.3,ps49,
22.4,ps48,
22.5,ps48,
22.6,ps48,
22.7,ps48,
22.8,ps48,
22.9,ps48,
23.0,ps48,
23.1,ps47,
23.2,ps47,
23.3,ps47,
23.4,ps47,
23.5,ps47,
23.6,ps46,
23.7,ps46,
23.8,ps46,
23.9,ps46,
24.0,ps46,
24.1,ps45,
24.2,ps45,
24.3,ps45,
24.4,ps45,
24.5,ps45,
24.6,ps44,
24.7,ps44,
24.8,ps44,
24.9,ps44,
25.0,ps43,
25.1,ps43,
25.2,ps43,
25.3,ps42,
25.4,ps42,
25.5,ps42,
25.6,ps42,
25.7,ps41,
25.8,ps41,
25.9,ps41,
26.0,ps40,
26.1,ps40,
26.2,ps40,
26.3,ps40,
26.4,ps39,
26.5,ps39,
26.6,ps39,
26.7,ps38,
26.8,ps38,
26.9,ps38,
27.0,ps37,
27.1,ps37,
27.2,ps36,
27.3,ps36,
27.4,ps36,
27.5,ps35,
27.6,ps35,
27.7,ps35,
27.8,ps34,
27.9,ps34,
28.0,ps33,
28.1,ps33,
28.2,ps33,
28.3,ps32,
28.4,ps32,
28.5,ps31,
28.6,ps31,
28.7,ps31,
28.8,ps30,
28.9,ps30,
29.0,ps29,
29.1,ps29,
29.2,ps29,
29.3,ps28,
29.4,ps28,
29.5,ps27,
29.6,ps27,
29.7,ps26,
29.8,ps26,
29.9,ps25,
30.0,ps25,
30.1,ps25,
30.2,ps24,
30.3,ps24,
30.4,ps23,
30.5,ps23,
30.6,ps22,
30.7,ps22,
30.8,ps21,
30.9,ps21,
31.0,ps20,
31.1,ps20,
31.2,ps19,
31.3,ps19,
31.4,ps18,
31.5,ps18,
31.6,ps17,
31.7,ps17,
31.8,ps16,
31.9,ps16,
32.0,ps15,
32.1,ps15,
32.2,ps14,
32.3,ps14,
32.4,ps13,
32.5,ps13,
32.6,ps12,
32.7,ps12,
32.8,ps11,
32.9,ps11,
33.0,ps10,
33.1,ps10,
33.2,ps9,
33.3,ps9,
33.4,ps8,
33.5,ps8,
33.6,ps7,
33.7,ps7,
33.8,ps6,
33.9,ps6,
34.0,ps5,
34.1,ps5,
34.2,ps4,
34.3,ps4,
34.4,ps3,
34.5,ps3,
34.6,ps2,
34.7,ps2,
34.8,ps1,
34.9,ps1,
35.0,ps0,
35.1,ps-1,
35.2,ps-1,
35.3,ps-2,
35.4,ps-2,
35.5,ps-3,
35.6,ps-3,
35.7,ps-4,
35.8,ps-4,
35.9,ps-5,
36.0,ps-5,
36.1,ps-6,
36.2,ps-6,
36.3,ps-7,
36.4,ps-7,
36.5,ps-8,
36.6,ps-8,
36.7,ps-9,
36.8,ps-9,
36.9,ps-10,
37.0,ps-10,
37.1,ps-11,
37.2,ps-11,
37.3,ps-12,
37.4,ps-12,
37.5,ps-13,
37.6,ps-13,
37.7,ps-14,
37.8,ps-14,
37.9,ps-15,
38.0,ps-15,
38.1,ps-16,
38.2,ps-16,
38.3,ps-17,
38.4,ps-17,
38.5,ps-18,
38.6,ps-18,
38.7,ps-19,
38.8,ps-19,
38.9,ps-20,
39.0,ps-20,
39.1,ps-21,
39.2,ps-21,
39.3,ps-22,
39.4,ps-22,
39.5,ps-23,
39.6,ps-23,
39.7,ps-24,
39.8,ps-24,
39.9,ps-25,
40.0,ps-25,
40.1,ps-25,
40.2,ps-26,
40.3,ps-26,
40.4,ps-27,
40.5,ps-27,
40.6,ps-28,
40.7,ps-28,
40.8,ps-29,
40.9,ps-29,
41.0,ps-29,
41.1,ps-30,
41.2,ps-30,
41.3,ps-31,
41.4,ps-31,
41.5,ps-31,
41.6,ps-32,
41.7,ps-32,
41.8,ps-33,
41.9,ps-33,
42.0,ps-33,
42.1,ps-34,
42.2,ps-34,
42.3,ps-35,
42.4,ps-35,
42.5,ps-35,
42.6,ps-36,
42.7,ps-36,
42.8,ps-36,
42.9,ps-37,
43.0,ps-37,
43.1,ps-38,
43.2,ps-38,
43.3,ps-38,
43.4,ps-39,
43.5,ps-39,
43.6,ps-39,
43.7,ps-40,
43.8,ps-40,
43.9,ps-40,
44.0,ps-40,
44.1,ps-41,
44.2,ps-41,
44.3,ps-41,
44.4,ps-42,
44.5,ps-42,
44.6,ps-42,
44.7,ps-42,
44.8,ps-43,
44.9,ps-43,
45.0,ps-43,
45.1,ps-44,
45.2,ps-44,
45.3,ps-44,
45.4,ps-44,
45.5,ps-45,
45.6,ps-45,
45.7,ps-45,
45.8,ps-45,
45.9,ps-45,
46.0,ps-46,
46.1,ps-46,
46.2,ps-46,
46.3,ps-46,
46.4,ps-46,
46.5,ps-47,
46.6,ps-47,
46.7,ps-47,
46.8,ps-47,
46.9,ps-47,
47.0,ps-48,
47.1,ps-48,
47.2,ps-48,
47.3,ps-48,
47.4,ps-48,
47.5,ps-48,
47.6,ps-48,
47.7,ps-49,
47.8,ps-49,
47.9,ps-49,
48.0,ps-49,
48.1,ps-49,
48.2,ps-49,
48.3,ps-49,
48.4,ps-49,
48.5,ps-49,
48.6,ps-49,
48.7,ps-50,
48.8,ps-50,
48.9,ps-50,
49.0,ps-50,
49.1,ps-50,
49.2,ps-50,
49.3,ps-50,
49.4,ps-50,
49.5,ps-50,
49.6,ps-50,
49.7,ps-50,
49.8,ps-50,
49.9,ps-50,
50.0,ps-50,
50.1,ps-50,
50.2,ps-50,
50.3,ps-50,
50.4,ps-50,
50.5,ps-50,
50.6,ps-50,
50.7,ps-50,
50.8,ps-50,
50.9,ps-50,
51.0,ps-50,
51.1,ps-50,
51.2,ps-50,
51.3,ps-50,
51.4,ps-49,
51.5,ps-49,
51.6,ps-49,
51.7,ps-49,
51.8,ps-49,
51.9,ps-49,
52.0,ps-49,
52.1,ps-49,
52.2,ps-49,
52.3,ps-49,
52.4,ps-48,
52.5,ps-48,
52.6,ps-48,
52.7,ps-48,
52.8,ps-48,
52.9,ps-48,
53.0,ps-48,
53.1,ps-47,
53.2,ps-47,
53.3,ps-47,
53.4,ps-47,
53.5,ps-47,
53.6,ps-46,
53.7,ps-46,
53.8,ps-46,
53.9,ps-46,
54.0,ps-46,
54.1,ps-45,
54.2,ps-45,
54.3,ps-45,
54.4,ps-45,
54.5,ps-45,
54.6,ps-44,
54.7,ps-44,
54.8,ps-44,
54.9,ps-44,
55.0,ps-43,
55.1,ps-43,
55.2,ps-43,
55.3,ps-42,
55.4,ps-42,
55.5,ps-42,
55.6,ps-42,
55.7,ps-41,
55.8,ps-41,
55.9,ps-41,
56.0,ps-40,
56.1,ps-40,
56.2,ps-40,
56.3,ps-40,
56.4,ps-39,
56.5,ps-39,
56.6,ps-39,
56.7,ps-38,
56.8,ps-38,
56.9,ps-38,
57.0,ps-37,
57.1,ps-37,
57.2,ps-36,
57.3,ps-36,
57.4,ps-36,
57.5,ps-35,
57.6,ps-35,
57.7,ps-35,
57.8,ps-34,
57.9,ps-34,
58.0,ps-33,
58.1,ps-33,
58.2,ps-33,
58.3,ps-32,
58.4,ps-32,
58.5,ps-31,
58.6,ps-31,
58.7,ps-31,
58.8,ps-30,
58.9,ps-30,
59.0,ps-29,
59.1,ps-29,
59.2,ps-29,
59.3,ps-28,
59.4,ps-28,
59.5,ps-27,
59.6,ps-27,
59.7,ps-26,
59.8,ps-26,
59.9,ps-25,
60.0,ps-25,
60.1,ps-25,
60.2,ps-24,
60.3,ps-24,
60.4,ps-23,
60.5,ps-23,
60.6,ps-22,
60.7,ps-22,
60.8,ps-21,
60.9,ps-21,
61.0,ps-20,
61.1,ps-20,
61.2,ps-19,
61.3,ps-19,
61.4,ps-18,
61.5,ps-18,
61.6,ps-17,
61.7,ps-17,
61.8,ps-16,
61.9,ps-16,
62.0,ps-15,
62.1,ps-15,
62.2,ps-14,
62.3,ps-14,
62.4,ps-13,
62.5,ps-13,
62.6,ps-12,
62.7,ps-12,
62.8,ps-11,
62.9,ps-11,
63.0,ps-10,
63.1,ps-10,
63.2,ps-9,
63.3,ps-9,
63.4,ps-8,
63.5,ps-8,
63.6,ps-7,
63.7,ps-7,
63.8,ps-6,
63.9,ps-6,
64.0,ps-5,
64.1,ps-5,
64.2,ps-4,
64.3,ps-4,
64.4,ps-3,
64.5,ps-3,
64.6,ps-2,
64.7,ps-2,
64.8,ps-1,
64.9,ps-1,
65.0,ps0,
65.1,ps1,
65.2,ps1,
65.3,ps2,
65.4,ps2,
65.5,ps3,
65.6,ps3,
65.7,ps4,
65.8,ps4,
65.9,ps5,
66.0,ps5,
66.1,ps6,
66.2,ps6,
66.3,ps7,
66.4,ps7,
66.5,ps8,
66.6,ps8,
66.7,ps9,
66.8,ps9,
66.9,ps10,
67.0,ps10,
67.1,ps11,
67.2,ps11,
67.3,ps12,
67.4,ps12,
67.5,ps13,
67.6,ps13,
67.7,ps14,
67.8,ps14,
67.9,ps15,
68.0,ps15,
68.1,ps16,
68.2,ps16,
68.3,ps17,
68.4,ps17,
68.5,ps18,
68.6,ps18,
68.7,ps19,
68.8,ps19,
68.9,ps20,
69.0,ps20,
69.1,ps21,
69.2,ps21,
69.3,ps22,
69.4,ps22,
69.5,ps23,
69.6,ps23,
69.7,ps24,
69.8,ps24,
69.9,ps25,
70.0,ps25,
70.1,ps25,
70.2,ps26,
70.3,ps26,
70.4,ps27,
70.5,ps27,
70.6,ps28,
70.7,ps28,
70.8,ps29,
70.9,ps29,
71.0,ps29,
71.1,ps30,
71.2,ps30,
71.3,ps31,
71.4,ps31,
71.5,ps31,
71.6,ps32,
71.7,ps32,
71.8,ps33,
71.9,ps33,
72.0,ps33,
72.1,ps34,
72.2,ps34,
72.3,ps35,
72.4,ps35,
72.5,ps35,
72.6,ps36,
72.7,ps36,
72.8,ps36,
72.9,ps37,
73.0,ps37,
73.1,ps38,
73.2,ps38,
73.3,ps38,
73.4,ps39,
73.5,ps39,
73.6,ps39,
73.7,ps40,
73.8,ps40,
73.9,ps40,
74.0,ps40,
74.1,ps41,
74.2,ps41,
74.3,ps41,
74.4,ps42,
74.5,ps42,
74.6,ps42,
74.7,ps42,
74.8,ps43,
74.9,ps43,
75.0,ps43,
75.1,ps44,
75.2,ps44,
75.3,ps44,
75.4,ps44,
75.5,ps45,
75.6,ps45,
75.7,ps45,
75.8,ps45,
75.9,ps45,
76.0,ps46,
76.1,ps46,
76.2,ps46,
76.3,ps46,
76.4,ps46,
76.5,ps47,
76.6,ps47,
76.7,ps47,
76.8,ps47,
76.9,ps47,
77.0,ps48,
77.1,ps48,
77.2,ps48,
77.3,ps48,
77.4,ps48,
77.5,ps48,
77.6,ps48,
77.7,ps49,
77.8,ps49,
77.9,ps49,
78.0,ps49,
78.1,ps49,
78.2,ps49,
78.3,ps49,
78.4,ps49,
78.5,ps49,
78.6,ps49,
78.7,ps50,
78.8,ps50,
78.9,ps50,
79.0,ps50,
79.1,ps50,
79.2,ps50,
79.3,ps50,
79.4,ps50,
79.5,ps50,
79.6,ps50,
79.7,ps50,
79.8,ps50,
79.9,ps50,
80.0,ps50,
80.1,ps50,
80.2,ps50,
80.3,ps50,
80.4,ps50,
80.5,ps50,
80.6,ps50,
80.7,ps50,
80.8,ps50,
80.9,ps50,
81.0,ps50,
81.1,ps50,
81.2,ps50,
81.3,ps50,
81.4,ps49,
81.5,ps49,
81.6,ps49,
81.7,ps49,
81.8,ps49,
81.9,ps49,
82.0,ps49,
82.1,ps49,
82.2,ps49,
82.3,ps49,
82.4,ps48,
82.5,ps48,
82.6,ps48,
82.7,ps48,
82.8,ps48,
82.9,ps48,
83.0,ps48,
83.1,ps47,
83.2,ps47,
83.3,ps47,
83.4,ps47,
83.5,ps47,
83.6,ps46,
83.7,ps46,
83.8,ps46,
83.9,ps46,
84.0,ps46,
84.1,ps45,
84.2,ps45,
84.3,ps45,
84.4,ps45,
84.5,ps45,
84.6,ps44,
84.7,ps44,
84.8,ps44,
84.9,ps44,
85.0,ps43,
85.1,ps43,
85.2,ps43,
85.3,ps42,
85.4,ps42,
85.5,ps42,
85.6,ps42,
85.7,ps41,
85.8,ps41,
85.9,ps41,
86.0,ps40,
86.1,ps40,
86.2,ps40,
86.3,ps40,
86.4,ps39,
86.5,ps39,
86.6,ps39,
86.7,ps38,
86.8,ps38,
86.9,ps38,
87.0,ps37,
87.1,ps37,
87.2,ps36,
87.3,ps36,
87.4,ps36,
87.5,ps35,
87.6,ps35,
87.7,ps35,
87.8,ps34,
87.9,ps34,
88.0,ps33,
88.1,ps33,
88.2,ps33,
88.3,ps32,
88.4,ps32,
88.5,ps31,
88.6,ps31,
88.7,ps31,
88.8,ps30,
88.9,ps30,
89.0,ps29,
89.1,ps29,
89.2,ps29,
89.3,ps28,
89.4,ps28,
89.5,ps27,
89.6,ps27,
89.7,ps26,
89.8,ps26,
89.9,ps25,
90.0,ps25,
90.1,ps25,
90.2,ps24,
90.3,ps24,
90.4,ps23,
90.5,ps23,
90.6,ps22,
90.7,ps22,
90.8,ps21,
90.9,ps21,
91.0,ps20,
91.1,ps20,
91.2,ps19,
91.3,ps19,
91.4,ps18,
91.5,ps18,
91.6,ps17,
91.7,ps17,
91.8,ps16,
91.9,ps16,
92.0,ps15,
92.1,ps15,
92.2,ps14,
92.3,ps14,
92.4,ps13,
92.5,ps13,
92.6,ps12,
92.7,ps12,
92.8,ps11,
92.9,ps11,
93.0,ps10,
93.1,ps10,
93.2,ps9,
93.3,ps9,
93.4,ps8,
93.5,ps8,
93.6,ps7,
93.7,ps7,
93.8,ps6,
93.9,ps6,
94.0,ps5,
94.1,ps5,
94.2,ps4,
94.3,ps4,
94.4,ps3,
94.5,ps3,
94.6,ps2,
94.7,ps2,
94.8,ps1,
94.9,ps1,
95.0,ps0,
95.1,ps-1,
95.2,ps-1,
95.3,ps-2,
95.4,ps-2,
95.5,ps-3,
95.6,ps-3,
95.7,ps-4,
95.8,ps-4,
95.9,ps-5,
96.0,ps-5,
96.1,ps-6,
96.2,ps-6,
96.3,ps-7,
96.4,ps-7,
96.5,ps-8,
96.6,ps-8,
96.7,ps-9,
96.8,ps-9,
96.9,ps-10,
97.0,ps-10,
97.1,ps-11,
97.2,ps-11,
97.3,ps-12,
97.4,ps-12,
97.5,ps-13,
97.6,ps-13,
97.7,ps-14,
97.8,ps-14,
97.9,ps-15,
98.0,ps-15,
98.1,ps-16,
98.2,ps-16,
98.3,ps-17,
98.4,ps-17,
98.5,ps-18,
98.6,ps-18,
98.7,ps-19,
98.8,ps-19,
98.9,ps-20,
99.0,ps-20,
99.1,ps-21,
99.2,ps-21,
99.3,ps-22,
99.4,ps-22,
99.5,ps-23,
99.6,ps-23,
99.7,ps-24,
99.8,ps-24,
99.9,ps-25,
100.0,ps-25,
100.1,ps-25,
100.2,ps-26,
100.3,ps-26,
100.4,ps-27,
100.5,ps-27,
100.6,ps-28,
100.7,ps-28,
100.8,ps-29,
100.9,ps-29,
101.0,ps-29,
101.1,ps-30,
101.2,ps-30,
101.3,ps-31,
101.4,ps-31,
101.5,ps-31,
101.6,ps-32,
101.7,ps-32,
101.8,ps-33,
101.9,ps-33,
102.0,ps-33,
102.1,ps-34,
102.2,ps-34,
102.3,ps-35,
102.4,ps-35,
102.5,ps-35,
102.6,ps-36,
102.7,ps-36,
102.8,ps-36,
102.9,ps-37,
103.0,ps-37,
103.1,ps-38,
103.2,ps-38,
103.3,ps-38,
103.4,ps-39,
103.5,ps-39,
103.6,ps-39,
103.7,ps-40,
103.8,ps-40,
103.9,ps-40,
104.0,ps-40,
104.1,ps-41,
104.2,ps-41,
104.3,ps-41,
104.4,ps-42,
104.5,ps-42,
104.6,ps-42,
104.7,ps-42,
104.8,ps-43,
104.9,ps-43,
105.0,ps-43,
105.1,ps-44,
105.2,ps-44,
105.3,ps-44,
105.4,ps-44,
105.5,ps-45,
105.6,ps-45,
105.7,ps-45,
105.8,ps-45,
105.9,ps-45,
106.0,ps-46,
106.1,ps-46,
106.2,ps-46,
106.3,ps-46,
106.4,ps-46,
106.5,ps-47,
106.6,ps-47,
106.7,ps-47,
106.8,ps-47,
106.9,ps-47,
107.0,ps-48,
107.1,ps-48,
107.2,ps-48,
107.3,ps-48,
107.4,ps-48,
107.5,ps-48,
107.6,ps-48,
107.7,ps-49,
107.8,ps-49,
107.9,ps-49,
108.0,ps-49,
108.1,ps-49,
108.2,ps-49,
108.3,ps-49,
108.4,ps-49,
108.5,ps-49,
108.6,ps-49,
108.7,ps-50,
108.8,ps-50,
108.9,ps-50,
109.0,ps-50,
109.1,ps-50,
109.2,ps-50,
109.3,ps-50,
109.4,ps-50,
109.5,ps-50,
109.6,ps-50,
109.7,ps-50,
109.8,ps-50,
109.9,ps-50,
110.0,ps-50,
110.1,ps-50,
110.2,ps-50,
110.3,ps-50,
110.4,ps-50,
110.5,ps-50,
110.6,ps-50,
110.7,ps-50,
110.8,ps-50,
110.9,ps-50,
111.0,ps-50,
111.1,ps-50,
111.2,ps-50,
111.3,ps-50,
111.4,ps-49,
111.5,ps-49,
111.6,ps-49,
111.7,ps-49,
111.8,ps-49,
111.9,ps-49,
112.0,ps-49,
112.1,ps-49,
112.2,ps-49,
112.3,ps-49,
112.4,ps-48,
112.5,ps-48,
112.6,ps-48,
112.7,ps-48,
112.8,ps-48,
112.9,ps-48,
113.0,ps-48,
113.1,ps-47,
113.2,ps-47,
113.3,ps-47,
113.4,ps-47,
113.5,ps-47,
113.6,ps-46,
113.7,ps-46,
113.8,ps-46,
113.9,ps-46,
114.0,ps-46,
114.1,ps-45,
114.2,ps-45,
114.3,ps-45,
114.4,ps-45,
114.5,ps-45,
114.6,ps-44,
114.7,ps-44,
114.8,ps-44,
114.9,ps-44,
115.0,ps-43,
115.1,ps-43,
115.2,ps-43,
115.3,ps-42,
115.4,ps-42,
115.5,ps-42,
115.6,ps-42,
115.7,ps-41,
115.8,ps-41,
115.9,ps-41,
116.0,ps-40,
116.1,ps-40,
116.2,ps-40,
116.3,ps-40,
116.4,ps-39,
116.5,ps-39,
116.6,ps-39,
116.7,ps-38,
116.8,ps-38,
116.9,ps-38,
117.0,ps-37,
117.1,ps-37,
117.2,ps-36,
117.3,ps-36,
117.4,ps-36,
117.5,ps-35,
117.6,ps-35,
117.7,ps-35,
117.8,ps-34,
117.9,ps-34,
118.0,ps-33,
118.1,ps-33,
118.2,ps-33,
118.3,ps-32,
118.4,ps-32,
118.5,ps-31,
118.6,ps-31,
118.7,ps-31,
118.8,ps-30,
118.9,ps-30,
119.0,ps-29,
119.1,ps-29,
119.2,ps-29,
119.3,ps-28,
119.4,ps-28,
119.5,ps-27,
119.6,ps-27,
119.7,ps-26,
119.8,ps-26,
119.9,ps-25,
120.0,ps-25,
120.1,ps-25,
120.2,ps-24,
120.3,ps-24,
120.4,ps-23,
120.5,ps-23,
120.6,ps-22,
120.7,ps-22,
120.8,ps-21,
120.9,ps-21,
121.0,ps-20,
121.1,ps-20,
121.2,ps-19,
121.3,ps-19,
121.4,ps-18,
121.5,ps-18,
121.6,ps-17,
121.7,ps-17,
121.8,ps-16,
121.9,ps-16,
122.0,ps-15,
122.1,ps-15,
122.2,ps-14,
122.3,ps-14,
122.4,ps-13,
122.5,ps-13,
122.6,ps-12,
122.7,ps-12,
122.8,ps-11,
122.9,ps-11,
123.0,ps-10,
123.1,ps-10,
123.2,ps-9,
123.3,ps-9,
123.4,ps-8,
123.5,ps-8,
123.6,ps-7,
123.7,ps-7,
123.8,ps-6,
123.9,ps-6,
124.0,ps-5,
124.1,ps-5,
124.2,ps-4,
124.3,ps-4,
124.4,ps-3,
124.5,ps-3,
124.6,ps-2,
124.7,ps-2,
124.8,ps-1,
124.9,ps-1,
126.0,ps0,sd
